D[-]			D_dot[1/s]		p[-]			p_dot[1/s]		Mises[MPa]		Hydro[MPa]		teq[-]			eeq[-]			V[mm^3]			Sig_tri[-]
2.2764882295e-03	1.6950064918e-02	1.1214595996e-01	7.1393405199e-02	3.6284156042e+02	-1.0523256082e+02	1.1364830292e-01	1.5350232394e-03	2.1230719734e-04	-3.0213322701e-01
2.3118219302e-03	1.4677788035e-02	1.1231046789e-01	7.0896003688e-02	3.6275488483e+02	-1.0520535642e+02	1.1381402557e-01	1.5357253893e-03	2.1230750666e-04	-3.0211117624e-01
2.3648438450e-03	1.4692699078e-02	1.1255713348e-01	7.0869506371e-02	3.6265097953e+02	-1.0516867182e+02	1.1406253733e-01	1.5368294475e-03	2.1230798080e-04	-3.0183265591e-01
2.4462879455e-03	1.5059439137e-02	1.1292734528e-01	7.0902578887e-02	3.6249291448e+02	-1.0510585684e+02	1.1443551446e-01	1.5384896347e-03	2.1230870378e-04	-3.0181685374e-01
2.5670351882e-03	1.4882472455e-02	1.1348292572e-01	7.0927231481e-02	3.6227270805e+02	-1.0501080505e+02	1.1499548318e-01	1.5410861465e-03	2.1230982103e-04	-3.0186464070e-01
2.6555910959e-03	1.4543460292e-02	1.1390044029e-01	7.1063963381e-02	3.6214444789e+02	-1.0494465390e+02	1.1541615506e-01	1.5430639089e-03	2.1231056662e-04	-3.0191078485e-01
2.7911116404e-03	1.4797083157e-02	1.1452689935e-01	7.1045185619e-02	3.6189070835e+02	-1.0482352333e+02	1.1604815758e-01	1.5463882516e-03	2.1231195975e-04	-3.0201497275e-01
2.8951504556e-03	1.5138039733e-02	1.1499789655e-01	7.1210349259e-02	3.6173302095e+02	-1.0473778927e+02	1.1652321014e-01	1.5489246764e-03	2.1231289726e-04	-3.0213464086e-01
2.9742338414e-03	1.5271666796e-02	1.1535153023e-01	7.1249716156e-02	3.6160096023e+02	-1.0466677313e+02	1.1688015473e-01	1.5510103693e-03	2.1231368154e-04	-3.0227293315e-01
3.0358744185e-03	1.5824936950e-02	1.1561713019e-01	7.1301176754e-02	3.6147258574e+02	-1.0460167682e+02	1.1714842567e-01	1.5527066424e-03	2.1231434354e-04	-3.0242367956e-01
3.0592604454e-03	1.5973520843e-02	1.1571689457e-01	7.1391596076e-02	3.6142576871e+02	-1.0457624371e+02	1.1724917639e-01	1.5533768908e-03	2.1231459168e-04	-3.0248354397e-01
3.0771147848e-03	1.6180877687e-02	1.1579180399e-01	7.1420204306e-02	3.6137226605e+02	-1.0455056685e+02	1.1732483368e-01	1.5538940859e-03	2.1231481115e-04	-3.0253659615e-01
3.0909234012e-03	1.6615573071e-02	1.1584812940e-01	7.1542093891e-02	3.6131913531e+02	-1.0452633424e+02	1.1738167853e-01	1.5542962529e-03	2.1231499376e-04	-3.0259335837e-01
3.1016069318e-03	1.7093975075e-02	1.1589049470e-01	7.1683995523e-02	3.6126759001e+02	-1.0450344000e+02	1.1742439950e-01	1.5546051392e-03	2.1231514403e-04	-3.0264699917e-01
3.1169568735e-03	1.6502693258e-02	1.1595377950e-01	7.1442108356e-02	3.6120797656e+02	-1.0447822898e+02	1.1748839602e-01	1.5550693530e-03	2.1231535341e-04	-3.0089282974e-01
3.1392737583e-03	1.6142715793e-02	1.1604831089e-01	7.1228278823e-02	3.6116102991e+02	-1.0445797765e+02	1.1758418819e-01	1.5557707531e-03	2.1231562896e-04	-3.0089346852e-01
3.1561724636e-03	1.6341524422e-02	1.1611926133e-01	7.1297749130e-02	3.6113330170e+02	-1.0444458474e+02	1.1765603171e-01	1.5563007238e-03	2.1231582590e-04	-3.0089174680e-01
