D[-],D_dot[1/s],p[-],p_dot[1/s],Mises[MPa],Hydro[MPa],teq[-],eeq[-],V[mm^3],Sig_tri[-],LoadState
5.0837421682E-005,0.0004231974,0.188633681,0.1543239874,384.78199165,-232.35260987,0.1902151463,0.0017446821,0.0016997691,-0.6351419535,Tx2Ty
0.000074739,0.0007760235,0.1933781973,0.1540965291,385.59809237,-233.03087532,0.1949697411,0.0017476809,0.0016997757,-0.6357353218,Tx2Ty
0.0001041911,0.0009561692,0.1981157502,0.153870317,386.40448777,-233.70546434,0.1997174826,0.0017506525,0.0016997824,-0.6363306841,Tx2Ty
0.0001435615,0.0012781097,0.2028464951,0.1536491218,387.19899365,-234.37501362,0.2044585312,0.0017535968,0.001699789,-0.6369266999,Tx2Ty
0.0001974868,0.0017505838,0.2075704469,0.1534283579,387.97591613,-235.03665182,0.2091929027,0.0017565001,0.0016997956,-0.6375273117,Tx2Ty
0.0002722099,0.002425707,0.2122875526,0.1532058055,388.73169319,-235.68842493,0.2139205414,0.0017593496,0.0016998023,-0.6381318623,Tx2Ty
0.0003765918,0.0033884845,0.216998091,0.1529922406,389.46458905,-236.32884089,0.2186417316,0.0017621478,0.0016998089,-0.6387494534,Tx2Ty
0.0005395118,0.0052889945,0.2217026316,0.1527969553,390.1607867,-236.94962692,0.223357056,0.0017649077,0.0016998156,-0.6393897612,Tx2Ty
0.000806526,0.0086687352,0.226401698,0.1526183608,390.80110461,-237.53839839,0.2280670563,0.0017676522,0.0016998224,-0.6400547407,Tx2Ty
0.0012224258,0.013502707,0.2310955437,0.152447685,391.36588073,-238.08239806,0.2327719891,0.0017703914,0.0016998292,-0.6407391938,Tx2Ty
0.0017965088,0.0186377268,0.2357844,0.1522843121,391.85279124,-238.57772958,0.2374720893,0.0017731341,0.0016998361,-0.6414463328,Tx2Ty
0.0025179527,0.0234196218,0.2404685802,0.1521307497,392.26540374,-239.0246025,0.2421676938,0.0017759041,0.0016998432,-0.6421959576,Tx2Ty
0.0034208895,0.0293069926,0.2451484411,0.1519878874,392.58975786,-239.41422665,0.2468592336,0.0017787562,0.0016998508,-0.643034156,Tx2Ty
0.0045412128,0.0363534376,0.249824313,0.1518540276,392.80320497,-239.73370577,0.2515471346,0.0017817994,0.0016998592,-0.6438491701,Tx2Ty
0.0052009668,0.042817023,0.2521746222,0.152659497,392.96371487,-239.90018409,0.2538998416,0.0017859848,0.001699824,-0.6440137449,Tx2Ty
0.0059302659,0.0473242481,0.2545131989,0.1518912829,392.96672358,-239.99868793,0.2562443943,0.0017875439,0.0016998285,-0.6444507105,Tx2Ty
0.006534342,0.0522603142,0.2562681498,0.1519772184,392.97468997,-240.07166333,0.2580035062,0.0017892383,0.0016998265,-0.6448232194,Tx2Ty
0.0070257943,0.0566804763,0.2575839301,0.1519233029,392.95822092,-240.11242522,0.2593225551,0.001790483,0.0016998263,-0.6451453132,Tx2Ty
0.0074167482,0.0601084667,0.2585704995,0.1518780257,392.9343236,-240.13561071,0.2603116918,0.0017914284,0.0016998269,-0.6454160045,Tx2Ty
0.0080349069,0.0633316672,0.2600480006,0.1516267238,392.85140863,-240.14668121,0.2617937557,0.0017925399,0.001699834,-0.6458725062,Tx2Ty
0.0082807795,0.0671670096,0.2606036083,0.1520474495,392.84950659,-240.16308446,0.2623506617,0.0017934743,0.0016998313,-0.6460368366,Tx2Ty
0.0086645056,0.0698515181,0.2614351028,0.1516860867,392.77834019,-240.15008551,0.2631847328,0.0017942516,0.001699835,-0.6457767286,Tx2Ty
0.0092699263,0.0734786675,0.262681472,0.1515788066,392.67961662,-240.13903636,0.2644352625,0.0017954709,0.0016998414,-0.6461133156,Tx2Ty
0.0095890914,0.0774643203,0.2633057592,0.1518429094,392.64653372,-240.13839074,0.2650613552,0.0017964569,0.0016998409,-0.646265667,Tx2Ty
0.0099210061,0.0805408404,0.2639294276,0.151684436,392.5848319,-240.12015649,0.2656870705,0.0017972307,0.0016998434,-0.6464480139,Tx2Ty
0.0104454279,0.0847950233,0.2648643358,0.1515731162,392.47273863,-240.08065916,0.2666253755,0.0017984667,0.0016998487,-0.6467660487,Tx2Ty
0.0107207707,0.0890146093,0.2653324053,0.1517617898,392.42595799,-240.06317465,0.2670950429,0.0017993561,0.0016998495,-0.646925353,Tx2Ty
0.0110043723,0.0916431032,0.2658001821,0.1516519358,392.35666134,-240.03150395,0.2675645863,0.0018001602,0.001699852,-0.6471130692,Tx2Ty
0.0112959716,0.0941616078,0.266267949,0.1516270319,392.28068512,-239.99363034,0.2680342525,0.0018010917,0.0016998549,-0.6472971104,Tx2Ty
0.0115977086,0.0973517735,0.2667358111,0.1516294843,392.19212513,-239.94489251,0.2685041484,0.0018021782,0.0016998583,-0.6474909388,Tx2Ty
0.0117522729,0.0996750188,0.2669699052,0.1517132272,392.14796165,-239.91789028,0.2687392816,0.0018028299,0.0016998598,-0.6475925167,Tx2Ty
0.0119090512,0.100999732,0.2672039589,0.151653981,392.08934179,-239.88140516,0.2689744569,0.0018035042,0.0016998619,-0.6477269,Tx2Ty
0.0120683886,0.1024702868,0.2674380717,0.1516363365,392.01620089,-239.83211102,0.2692097856,0.0018042977,0.0016998644,-0.6477756267,Tx2Ty
0.0121490542,0.1036030742,0.2675552075,0.1516907851,391.9750364,-239.80144264,0.2693275586,0.0018047565,0.0016998657,-0.6478406867,Tx2Ty
0.0122308818,0.1048463195,0.2676724601,0.1517635796,391.91671394,-239.75594673,0.2694454779,0.0018052585,0.0016998673,-0.647933787,Tx2Ty
0.0123142363,0.1064428046,0.2677899453,0.1519498852,391.83688829,-239.69000392,0.2695636477,0.0018058463,0.0016998692,-0.6469101012,Tx2Ty
0.0123553469,0.1054026888,0.2678484886,0.1515542524,391.81557612,-239.67698675,0.2696225557,0.0018061174,0.00169987,-0.6470315317,Tx2Ty
0.01239623,0.1049645464,0.2679069384,0.1513559316,391.801334,-239.66947446,0.2696813996,0.0018063824,0.0016998709,-0.647111488,Tx2Ty
0.0124574062,0.104804704,0.2679945385,0.1512555627,391.78565098,-239.66204941,0.2697696157,0.0018067699,0.001699872,-0.6472301731,Tx2Ty
0.0125494298,0.1051547446,0.2681259324,0.1512628484,391.76398857,-239.65155738,0.2699019169,0.0018073331,0.0016998737,-0.6473884475,Tx2Ty
0.0126883881,0.1058842267,0.268323052,0.1512898253,391.72909597,-239.6338475,0.2701003765,0.0018081553,0.0016998762,-0.6475062272,Tx2Ty
0.0128989957,0.1069849123,0.2686188065,0.1513231749,391.66997835,-239.60258528,0.270398138,0.001809385,0.00169988,-0.6469659612,Tx2Ty
0.0130588148,0.1082760901,0.2688406952,0.1513760991,391.63061335,-239.58234224,0.270621538,0.0018103359,0.0016998827,-0.6470580738,Tx2Ty
0.0133024824,0.1100406385,0.2691735529,0.1513762663,391.55923265,-239.54377173,0.2709567273,0.0018117478,0.001699887,-0.6472115255,Tx2Ty
0.0135511746,0.1122814409,0.2695065843,0.1514377233,391.48402553,-239.50107322,0.2712921528,0.0018132406,0.0016998913,-0.6473613921,Tx2Ty
0.0138054922,0.1147653228,0.2698397897,0.1514894299,391.39988528,-239.45024161,0.2716278594,0.0018148301,0.0016998958,-0.6475103087,Tx2Ty
0.0140650342,0.1170289258,0.2701731769,0.1515322073,391.30462299,-239.38857895,0.2719639293,0.001816561,0.0016999007,-0.6476674462,Tx2Ty
0.0141969832,0.1189166715,0.2703400305,0.1516430559,391.25661787,-239.35424666,0.2721321763,0.0018175167,0.0016999031,-0.6477543571,Tx2Ty
0.0143970126,0.1202300303,0.2705901232,0.1515390252,391.18547809,-239.30935899,0.2723844606,0.0018189063,0.0016999071,-0.6464895398,Tx2Ty
0.0145995202,0.1217706134,0.2708401694,0.1515197039,391.12395129,-239.27267313,0.2726367553,0.001820323,0.001699911,-0.6465332859,Tx2Ty
0.0148048326,0.1234652878,0.2710902942,0.1515615762,391.06245959,-239.23520677,0.2728891649,0.0018217697,0.0016999149,-0.6464731036,Tx2Ty
0.0149609569,0.1251870969,0.2712779604,0.1516137331,391.01733081,-239.20705641,0.2730785694,0.0018228886,0.0016999178,-0.6464954902,Tx2Ty
0.0151987681,0.1270895177,0.2715595443,0.1516393851,390.9396018,-239.15707907,0.2733628447,0.0018246068,0.0016999224,-0.6465232319,Tx2Ty
0.0153189546,0.128445069,0.2717004337,0.1517309978,390.90472268,-239.13369351,0.273505115,0.0018255276,0.0016999246,-0.6465321533,Tx2Ty
0.0154404043,0.1297562361,0.2718413551,0.1517461868,390.86357411,-239.10554286,0.2736474642,0.0018264536,0.001699927,-0.6465377403,Tx2Ty
0.0156252509,0.1315812256,0.2720528696,0.1518061988,390.79384926,-239.05713789,0.2738612446,0.0018279189,0.0016999308,-0.6465418582,Tx2Ty
0.0157185892,0.1328741085,0.272158684,0.1518762004,390.76236982,-239.03465759,0.273968229,0.0018286956,0.0016999326,-0.6465422207,Tx2Ty
0.0158126939,0.1339139096,0.2722645403,0.151913316,390.72623133,-239.00826595,0.2740752909,0.0018294842,0.0016999346,-0.6465389771,Tx2Ty
0.0159556866,0.1355693619,0.2724234357,0.1519815413,390.66585635,-238.96340731,0.2742360821,0.0018307311,0.0016999377,-0.6465246912,Tx2Ty
0.0160643546,0.1373067289,0.2725427077,0.1520768948,390.61996719,-238.9279512,0.2743568351,0.0018317278,0.0016999401,-0.6465007094,Tx2Ty
0.016228652,0.1383090656,0.2727217558,0.1521595635,390.5455497,-238.87003868,0.2745382338,0.0018332949,0.001699944,-0.6464374969,Tx2Ty
0.0164795309,0.1406483126,0.2729907579,0.1523369433,390.4219073,-238.77211826,0.2748111173,0.0018358793,0.0016999502,-0.6463816841,Tx2Ty
0.0166711724,0.1430990913,0.2731930068,0.1526355615,390.32360841,-238.68992302,0.2750165271,0.0018380683,0.0016999551,-0.6462810279,Tx2Ty
0.0167428336,0.142728287,0.2732688477,0.1526357232,390.29317005,-238.66434106,0.275093577,0.0018389202,0.0016999569,-0.6462599356,Tx2Ty
0.0168512517,0.1438843987,0.2733826743,0.1526910261,390.23819921,-238.6191047,0.2752092644,0.0018402041,0.0016999598,-0.6462190008,Tx2Ty
0.017014889,0.1446465432,0.2735536364,0.1528356397,390.14775195,-238.54597338,0.2753832237,0.0018422488,0.0016999644,-0.6461914395,Tx2Ty
0.0171387338,0.1458815539,0.2736820672,0.1530433093,390.0799542,-238.48991779,0.2755140453,0.0018438699,0.0016999679,-0.6461904946,Tx2Ty
0.017232597,0.1472910787,0.2737785742,0.153273397,390.02392859,-238.44213449,0.275612456,0.0018451532,0.0016999707,-0.6461376914,Tx2Ty
0.0173725798,0.1465077061,0.2739229992,0.1529505774,389.94877037,-238.38271752,0.275759758,0.0018470303,0.0016999748,-0.6460828089,Tx2Ty
0.0175831478,0.1470436264,0.2741392739,0.1527339908,389.85574535,-238.31195386,0.2759803727,0.001849825,0.001699981,-0.646046046,Tx2Ty
0.0177940932,0.1474838319,0.2743552026,0.1525463381,389.78417858,-238.26070325,0.2762005693,0.0018525537,0.001699987,-0.6460553299,Tx2Ty
0.018006465,0.1485335097,0.2745710949,0.1525295335,389.7149765,-238.21024276,0.2764207378,0.0018552668,0.0016999928,-0.645997213,Tx2Ty
0.0182201002,0.1494644719,0.2747870402,0.1525735768,389.64826198,-238.16224818,0.2766410073,0.0018579795,0.0016999986,-0.6460117382,Tx2Ty
0.0184368005,0.1516335154,0.2750030953,0.1526476105,389.57939309,-238.11180409,0.2768614011,0.0018606739,0.0017000044,-0.645951046,Tx2Ty
0.0186003779,0.1526630268,0.2751651808,0.1526931537,389.53191519,-238.07755637,0.2770268051,0.0018627384,0.0017000087,-0.6458925792,Tx2Ty
0.0188479849,0.1540770593,0.2754083157,0.1526896601,389.45648895,-238.02386388,0.2772750307,0.00186587,0.0017000152,-0.6459060803,Tx2Ty
0.0190361158,0.1561208174,0.2755907975,0.1527904608,389.40274964,-237.98496102,0.2774614167,0.0018682917,0.00170002,-0.6459155679,Tx2Ty
0.0193228234,0.1586086031,0.2758646144,0.1528217293,389.31082748,-237.91877929,0.2777412788,0.0018719916,0.0017000275,-0.6459303076,Tx2Ty
0.0194317175,0.1606754431,0.2759674287,0.1530104648,389.28189078,-237.89690913,0.2778464165,0.0018734493,0.0017000302,-0.6459342089,Tx2Ty
0.0195137997,0.1614738885,0.2760445312,0.1529839674,389.25647388,-237.87772112,0.2779252728,0.0018745304,0.0017000323,-0.6459358467,Tx2Ty
0.0195446599,0.1618983601,0.2760734471,0.1529959654,389.24742102,-237.87085458,0.2779548501,0.0018749395,0.001700033,-0.6459366682,Tx2Ty
0.0195562777,0.1625574296,0.2760842838,0.152913666,389.24400102,-237.86835573,0.2779659265,0.0018750842,0.0017000333,-0.6506620423,Tx2Ty
0.0195584416,0.161662552,0.2760863108,0.1526610978,389.24316908,-237.868168,0.2779679791,0.001875097,0.0017000334,-0.6507374065,Tx2Ty
0.0195605112,0.1566052504,0.2760883827,0.1575947641,389.24016355,-237.87098653,0.2779697172,0.0018749313,0.0017000334,-0.6509336949,Tx2Ty
0.0195610395,0.1584347464,0.2760888896,0.153125422,389.23995245,-237.87116591,0.2779702111,0.0018749253,0.0017000334,-0.650950804,Tx2Ty
0.0195615703,0.1589095759,0.2760893946,0.1523940943,389.23982874,-237.87122459,0.2779707122,0.0018749239,0.0017000334,-0.6509739589,Tx2Ty
0.0195623683,0.1592648573,0.2760901498,0.1518430083,389.23964726,-237.87131914,0.2779714716,0.0018749255,0.0017000335,-0.6510187538,Tx2Ty
0.0195635669,0.1594622683,0.2760912809,0.1515983412,389.23940811,-237.87144453,0.2779726146,0.0018749311,0.0017000335,-0.6510559191,Tx2Ty
0.0195653664,0.1596050932,0.2760929759,0.1514306715,389.23908867,-237.87162479,0.2779743325,0.0018749421,0.0017000335,-0.651090058,Tx2Ty
0.0195680676,0.1597246557,0.2760955165,0.1513081299,389.23867041,-237.87189503,0.277976912,0.0018749615,0.0017000336,-0.6511209612,Tx2Ty
0.0195721229,0.1598708068,0.2760993255,0.151233196,389.23813431,-237.8723074,0.2779807838,0.0018749933,0.0017000337,-0.6511505973,Tx2Ty
0.0195782145,0.1601099637,0.2761050385,0.1512176159,389.23746622,-237.87292318,0.2779865946,0.001875044,0.0017000338,-0.651177797,Tx2Ty
0.0195873653,0.1603433846,0.2761136115,0.1512738765,389.23664558,-237.87374989,0.2779953197,0.0018751246,0.001700034,-0.6511996973,Tx2Ty
0.0196011163,0.1606083202,0.2761264884,0.1514638328,389.23555397,-237.87455615,0.2780084335,0.0018752528,0.0017000344,-0.6512078412,Tx2Ty
0.0196217883,0.1609349569,0.2761458407,0.1517396843,389.23369127,-237.87494022,0.2780281345,0.001875448,0.0017000348,-0.6511930155,Tx2Ty
0.0196373185,0.1611955937,0.2761603703,0.1518947731,389.2321426,-237.87493883,0.2780429189,0.0018755946,0.0017000352,-0.6511706911,Tx2Ty
0.0196489728,0.1612949682,0.2761712714,0.1519551484,389.23087663,-237.87488679,0.2780540022,0.001875701,0.0017000355,-0.6511452944,Tx2Ty
0.0196533424,0.1612737205,0.2761753604,0.1520035842,389.23040876,-237.8748937,0.2780581552,0.0018757395,0.0017000356,-0.6511242674,Tx2Ty
0.0196566151,0.1610848726,0.2761784277,0.152058366,389.23003078,-237.87495848,0.2780612623,0.001875765,0.0017000356,-0.65110026,Tx2Ty
0.0196578413,0.1609764631,0.2761795783,0.1521209663,389.22988436,-237.87500548,0.2780624249,0.0018757736,0.0017000357,-0.6510850144,Tx2Ty
0.0196587594,0.1607409148,0.2761804415,0.1522091415,389.22976895,-237.87506222,0.2780632944,0.001875779,0.0017000357,-0.6510691961,Tx2Ty
0.0196594465,0.1604337294,0.2761810893,0.1523311239,389.22967797,-237.8751257,0.278063944,0.0018757821,0.0017000357,-0.6510537903,Tx2Ty
0.0196599603,0.1599961195,0.2761815756,0.1525268442,389.22960377,-237.87519695,0.2780644285,0.0018757833,0.0017000357,-0.6510361816,Tx2Ty
0.0196603439,0.1593884702,0.2761819408,0.152807408,389.22954248,-237.87527421,0.278064789,0.0018757831,0.0017000357,-0.6510177228,Tx2Ty
0.0196606298,0.1585200522,0.2761822153,0.1532203132,389.22949038,-237.87535774,0.2780650563,0.0018757817,0.0017000357,-0.6509977957,Tx2Ty
0.0196608423,0.1572544287,0.2761824217,0.1538166493,389.22944361,-237.87544991,0.2780652534,0.0018757794,0.0017000357,-0.650976137,Tx2Ty
0.0196609993,0.1552293678,0.2761825772,0.154799343,389.22940105,-237.87555209,0.2780653972,0.0018757761,0.0017000357,-0.6509506827,Tx2Ty
0.0196611142,0.1517987501,0.2761826947,0.1564221669,389.22936208,-237.87566711,0.2780655,0.0018757718,0.0017000357,-0.6509215891,Tx2Ty
0.0196611955,0.1444491249,0.2761827842,0.1597333815,389.22931708,-237.87582157,0.2780655688,0.0018757656,0.0017000357,-0.6508809737,Tx2Ty
0.0196612249,0.1395842055,0.2761828181,0.1619417877,389.22929728,-237.87589638,0.2780655927,0.0018757626,0.0017000357,-0.6508608941,Tx2Ty
0.0196612457,0.1331206256,0.2761828438,0.1646620222,389.22927911,-237.87596926,0.2780656084,0.0018757596,0.0017000357,-0.6508403416,Tx2Ty
0.0196612602,0.1252508291,0.2761828634,0.1678533408,389.22926276,-237.87603887,0.2780656185,0.0018757568,0.0017000357,-0.6508203626,Tx2Ty
0.0196612714,0.0734268687,0.276182895,0.1874648416,389.22921151,-237.87629019,0.2780656156,0.0018757464,0.0017000357,-0.6507451513,Tx2Ty
0.0196612728,0.0467213912,0.2761829033,0.1990064116,389.22919569,-237.87637364,0.2780656123,0.001875743,0.0017000357,-0.6507177485,Tx2Ty
0.0196612711,0.0157151793,0.2761829122,0.2208440906,389.22917378,-237.87650017,0.2780656039,0.0018757379,0.0017000357,-0.6506771431,Tx2Ty
0.0196612646,0.1487236655,0.2761829199,0.2678778,389.2291476,-237.87666634,0.278065589,0.0018757314,0.0017000357,-0.6506215145,Tx2Ty
0.019661261,0.2365479734,0.276182923,0.3002719328,389.22913605,-237.87674646,0.2780655813,0.0018757284,0.0017000357,-0.6505946279,Tx2Ty
0.019661257,0.3521622923,0.2761829256,0.3404291578,389.22912534,-237.87682418,0.2780655734,0.0018757254,0.0017000357,-0.650567722,Tx2Ty
0.0196612528,0.4916097166,0.2761829278,0.3881611638,389.22911571,-237.8768981,0.2780655656,0.0018757227,0.0017000357,-0.6505419478,Tx2Ty
0.0196350287,0.9256376115,0.2761801934,0.2246134506,389.24256296,-237.93055017,0.2780543473,0.0018705449,0.0017000352,-0.6496884763,Tx2Ty
0.0196350047,0.571447731,0.2761802094,0.1996480052,389.24177353,-237.92938123,0.2780543832,0.0018705468,0.0017000352,-0.6497129485,Tx2Ty
0.0196349853,0.3313789092,0.2761802299,0.1829645094,389.24096006,-237.92819434,0.2780544239,0.0018705487,0.0017000352,-0.6497383833,Tx2Ty
0.019634973,0.1689977695,0.2761802572,0.1719613233,389.24012268,-237.92698987,0.2780544715,0.0018705506,0.0017000352,-0.6497647887,Tx2Ty
0.0196349716,0.0599056325,0.2761802948,0.1646894736,389.23926158,-237.92576855,0.2780545295,0.0018705527,0.0017000352,-0.6497921549,Tx2Ty
0.0196349863,0.0128560557,0.2761803475,0.1598533535,389.23837663,-237.92453127,0.2780546032,0.0018705548,0.0017000352,-0.6498204623,Tx2Ty
0.0196350253,0.0611597499,0.2761804232,0.1566295687,389.23746768,-237.92327974,0.2780547001,0.001870557,0.0017000352,-0.6498496888,Tx2Ty
0.0196351002,0.093179681,0.2761805331,0.1544840746,389.23653538,-237.92201764,0.278054832,0.0018705595,0.0017000352,-0.6498798185,Tx2Ty
0.019635229,0.1144126848,0.2761806943,0.1530555843,389.23558201,-237.92075196,0.2780550161,0.0018705624,0.0017000352,-0.649910848,Tx2Ty
0.0196354383,0.1284952612,0.2761809324,0.1520957244,389.23461238,-237.9194946,0.2780552785,0.0018705658,0.0017000353,-0.6499427933,Tx2Ty
0.0196357684,0.1378181709,0.2761812858,0.15143601,389.23363529,-237.91826465,0.2780556583,0.00187057,0.0017000353,-0.6499756955,Tx2Ty
0.0196362791,0.1439561089,0.2761818121,0.1509658141,389.23266621,-237.91709233,0.2780562139,0.0018705754,0.0017000353,-0.6500096264,Tx2Ty
0.01963706,0.1479321557,0.2761825973,0.1506085284,389.23173619,-237.91602041,0.2780570332,0.0018705826,0.0017000353,-0.6500447847,Tx2Ty
0.0196382462,0.1505668274,0.2761837706,0.1503493889,389.23087731,-237.91513458,0.2780582477,0.0018705925,0.0017000353,-0.6500814124,Tx2Ty
0.0196400389,0.1522243102,0.2761855259,0.1501563808,389.23018754,-237.91453776,0.2780600548,0.0018706065,0.0017000354,-0.6501177602,Tx2Ty
0.019642741,0.1532964797,0.2761881536,0.1499942502,389.22977659,-237.91441188,0.2780627513,0.0018706271,0.0017000354,-0.6501580516,Tx2Ty
0.0196468078,0.1540323571,0.27619209,0.1498847092,389.22985866,-237.91500152,0.2780667829,0.0018706579,0.0017000355,-0.6502017164,Tx2Ty
0.019652926,0.1546249688,0.2761979903,0.1498365686,389.23074807,-237.9166441,0.2780728175,0.0018707047,0.0017000356,-0.6502449414,Tx2Ty
0.0196621352,0.155240285,0.2762068392,0.1498446319,389.23281563,-237.919771,0.2780818593,0.0018707758,0.0017000358,-0.6502948794,Tx2Ty
0.0196760149,0.1560035283,0.2762201214,0.1499548242,389.23646998,-237.9246796,0.2780954216,0.0018708848,0.0017000361,-0.6503538553,Tx2Ty
0.0196969982,0.1572024342,0.2762400781,0.1501944213,389.24170219,-237.93119226,0.2781157886,0.0018710528,0.0017000365,-0.6504436621,Tx2Ty
0.0197287845,0.1586838531,0.2762700966,0.1505823347,389.24753275,-237.93804354,0.2781464005,0.0018713109,0.0017000371,-0.6506022955,Tx2Ty
0.0197770886,0.1606221526,0.2763153028,0.1511208292,389.25069247,-237.94126337,0.2781924717,0.0018717142,0.001700038,-0.6509022507,Tx2Ty
0.0198260865,0.1627186757,0.2763607355,0.1517900482,389.24801396,-237.93601883,0.2782387744,0.0018721562,0.001700039,-0.6512466923,Tx2Ty
0.0198755317,0.1640569118,0.2764063456,0.1523121142,389.24017604,-237.92591148,0.2782852533,0.0018726242,0.0017000399,-0.6504857839,Tx2Ty
0.0199250557,0.1643855249,0.2764519543,0.1523142099,389.23036582,-237.91919254,0.2783317144,0.0018730773,0.0017000409,-0.6506395706,Tx2Ty
0.019974796,0.1650622008,0.2764976185,0.152477932,389.21948789,-237.91157617,0.2783782293,0.0018735445,0.0017000419,-0.6504172657,Tx2Ty
0.0200498311,0.1659591994,0.2765661827,0.1526097643,389.20109494,-237.89879154,0.2784480676,0.0018742583,0.0017000434,-0.6500273306,Tx2Ty
0.0201063427,0.166649224,0.2766176023,0.1525987785,389.18718481,-237.8895994,0.2785004423,0.0018747966,0.0017000446,-0.6499213223,Tx2Ty
0.0201283311,0.1714441564,0.2766374815,0.1564114668,389.1744859,-237.86551676,0.2785209463,0.0018751996,0.0017000451,-0.6498166992,Tx2Ty
